ITEM_CATEGORY_NAME,ITEM_SUBCATEGORY_NAME,ITEM_CLASS_NAME,PRODUCT_COUNTRY_ORIGIN_NAME,PRODUCT_SKU_NO,PRODUCT_LONG_NAME,PRODUCT_BASE_UPC_NO,PRODUCT_LITRES_PER_CONTAINER,PRD_CONTAINER_PER_SELL_UNIT,PRODUCT_ALCOHOL_PERCENT,PRODUCT_PRICE,SWEETNESS_CODE
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,230488,G AND M CONNOISSEURS CHOICE - CONNOISSEURS CHOICE CAOL ILA S,747020939018,0.7,1,45,229.99,NA
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,251066,CABERNET SAUVIGNON - SILVER OAK ALEXANDER VALLEY 2016,808755002726,0.75,1,14,174.99,0
Spirits,Whisky,Other Country Whisky,JAPAN,315099,ICHIRO'S MALT - CHICHIBU THE SINGLE CASK 5725,4580617290866,0.7,1,62.6,264.99,NA
Wine,France Wine,France Red Wine,FRANCE,356012,BOURGOGNE HAUTES COTES DE NUITS - PROSPER MAUFOUX  DOMAINE V,3491330023406,0.75,1,13,38.99,0
Wine,France Wine,France Red Wine,FRANCE,362197,ST EMILION - CHATEAU CHEVAL BLANC 2020,3609051146667,0.75,1,12.5,1800,NA
Wine,France Wine,France Red Wine,FRANCE,372777,PAUILLAC - CHATEAU PICHON COMTESSE DE LALANDE 2022,,0.75,1,13,500,NA
Spirits,Whisky,American Whiskey,UNITED STATES OF AMERICA,373934,WHISTLEPIG - PIGGYBACK RYE POUR SNOUT GIFT PACK,810080550667,0.75,1,40,59.99,NA
Wine,France Wine,France Red Wine,FRANCE,434194,ST EMILION - CHATEAU CORBIN 2021,3760332020127,0.75,1,13,80,NA
Wine,France Wine,France Red Wine,FRANCE,441069,PESSAC LEOGNAN - CHATEAU LA MISSION HAUT BRION ROUGE 2021,3701581900501,0.75,1,13.4,750,NA
Spirits,Whisky,American Whiskey,UNITED STATES OF AMERICA,480616,JACK DANIEL'S - SINGLE BARREL SELECT,82184087008,0.75,1,47,68.99,NA
Wine,Austria Wine,Austria White Wine,AUSTRIA,495901,WACHAU RIESLING - ALZINGER DURNSTEIN FEDERSPIEL 2020,9120019605759,0.75,1,13.5,61.99,0
Spirits,Tequila,Gold Tequila,MEXICO,576744,EL JIMADOR - REPOSADO,744607169608,0.375,1,40,26.99,NA
Spirits,Grape and Fruit Brandy,Armagnac,FRANCE,634348,CHATEAU DE LAUBADE - 1996 BAS ARMAGNAC,659651051147,0.7,1,40,155.99,NA
Wine,France Wine,France Red Wine,FRANCE,943886,CHATEAU MARGAUX 2013,,0.75,1,13,800,0
Wine,Italy Wine,Italy Red Wine,ITALY,16618,PROVINCIA DI PAVIA - CAVIT ROSCATO ROSSO,8007890004813,0.75,1,7,16.99,10
Wine,France Wine,France Red Wine,FRANCE,130430,COTES DE CASTILLON - CHATEAU JOUANIN,3664208000100,0.75,1,13,35,0
Wine,France Wine,France Red Wine,FRANCE,159432,COTES DE BEAUNE 1ER CRU LES CLOS DES MOUCHES - DOMAINE FRANC,626990347255,0.75,1,13.5,98.99,0
Wine,Portugal Wine,Portugal Red Wine,PORTUGAL,188646,BEIRA ATLANTICO BAGA TOURIGA NACIONAL - LUIS PATO 2015,5601743000118,0.75,1,12,20.99,0
Wine,France Wine,France Red Wine,FRANCE,372786,PESSAC LEOGNAN - CHATEAU LES CARMES HAUT BRION 2022,3701618900092,0.75,1,13,375,NA
Wine,France Wine,France Red Wine,FRANCE,389534,ST EMILION - CHATEAU ROL VALENTIN 2019,3760199371189,0.75,1,13,85,NA
Wine,France Wine,France Red Wine,FRANCE,392729,ST ESTEPHE - CHATEAU LAFON ROCHET 2019,3277038410935,0.75,1,13,110,NA
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,405277,NELSON BREWING COMPANY - HOOLIGAN PILSNER TALL CAN,696852096324,0.473,4,5,15.29,NA
Wine,France Wine,France Red Wine,FRANCE,425122,FRONSAC - CHATEAU LA DAUPHINE 2021,3419466270457,0.75,1,14,50,NA
Wine,France Wine,France Red Wine,FRANCE,440920,POMEROL - CLOS L'EGLISE 2021,3760111811212,0.75,1,13.5,200,NA
Wine,France Wine,France Red Wine,FRANCE,453056,ERMITAGE - CHAPOUTIER L'ERMITE 2019,3391180011847,0.75,1,14.5,535,0
Wine,Italy Wine,Italy Red Wine,ITALY,474213,BAROLO - ALDO CONTERNO BUSSIA ROMIRASCO 2014,795898001269,0.75,1,15,429.99,0
Spirits,Whisky,Bourbon Whiskey,UNITED STATES OF AMERICA,480624,WOODFORD RESERVE - DISTILLERS SELECT,81128001506,0.75,1,45.2,53.99,NA
Wine,Canada - BC,Canada - BC Red Wine,CANADA,634691,TWIST OF FATE - MALBEC MERLOT,63657035429,0.75,1,13,11.99,2
Wine,Canada - BC,Canada - BC Red Wine,CANADA,634931,RED ROOSTER - THE GOLDEN EGG 2020,58976502622,0.75,1,14.5,49.99,0
Wine,Canada - BC,Canada - BC White Wine,CANADA,977330,BLUE GROUSE - PINOT GRIS 2023,696852117401,0.75,1,12.5,28.99,0
Spirits,Whisky,American Whiskey,UNITED STATES OF AMERICA,21822,(REPACK) OLD FORESTER - SIGNATURE 86 PROOF,81128005085,0.75,1,43,38.99,NA
Wine,France Wine,France White Wine,FRANCE,49952,BARSAC - CHATEAU DOISY DAENE 2018,3760021821288,0.75,1,13,100,NA
Wine,Italy Wine,Italy Red Wine,ITALY,143164,BRUNELLO DI MONTALCINO - VIGNA DI PIANROSSO,8032605840295,0.75,1,14.5,149.99,0
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,150704,BLACK FLY - VODKA CRUSHED ORANGE TALL CAN,883043001148,0.473,1,7,3.39,NA
Wine,Germany Wine,Germany White Wine,GERMANY,164947,RIESLING KABINETT - DR H THANISCH BERNCASTELER DOCTOR 09,4260137430095,0.75,1,8,63.99,6
Spirits,Whisky,Bourbon Whiskey,UNITED STATES OF AMERICA,279500,(REPACK) BROTHER'S BOND - STRAIGHT BOURBON WHISKEY,860008679314,0.75,1,40,69.99,NA
Wine,Italy Wine,Italy Red Wine,ITALY,295003,SICILIA FRAPPATO - TERRE DEI MITI,8055176330026,0.75,1,12.5,29.99,0
Spirits,Whisky,Blended Malt Scotch Whisky,UNITED KINGDOM,360239,SCALLYWAG - DOUGLAS LAING BLENDED MALT BCL EXCLUISVE 2ND EDI,5014218824063,0.7,1,48,99.99,NA
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,CANADA,388526,SOL,56327017702,0.33,6,4.5,16.29,NA
Wine,France Wine,France White Wine,FRANCE,412000,BORDEAUX - AILE D'ARGENT 2021,3262156123751,0.75,1,13,225,NA
Wine,France Wine,France Red Wine,FRANCE,435798,ST EMILION - CHATEAU CANON LA GAFFELIERE 2021,,0.75,1,13,180,NA
Spirits,Gin,Flavoured Gin,MEXICO,449309,CONDESA - PRICKLY PEAR AND ORANGE BLOSSOM GIN,860004438618,0.75,1,43,56.99,NA
Wine,France Wine,France Red Wine,FRANCE,450139,POMEROL - CHATEAU BEAUREGARD 2021,3760342180347,0.75,1,13,150,NA
Wine,France Wine,France Champagne Wine,FRANCE,461152,MOET AND CHANDON - GRAND VINTAGE 2016,3185370685389,0.75,1,12.5,124.99,0
Wine,Germany Wine,Germany White Wine,GERMANY,515700,MOSEL RIESLING SPATLESE - DR LOOSEN URZIGER WURZGARTEN,183103000105,0.75,1,7.5,49.99,6
Spirits,Whisky,Other Country Whisky,JAPAN,650620,ICHIRO'S MALT - WORLD WHISKY CANADA PREMIER I CASK #14374,4580617291238,0.7,1,59.6,259.99,NA
Wine,Chile Wine,Chile Red Wine,CHILE,798835,CABERNET SAUVIGNON - EMILIANA NOVAS ORGANIC,7804320521879,0.75,1,14,21.99,0
Wine,Canada - BC,Canada - BC Ice Wine,CANADA,813758,WHISTLER - SAUVIGNON BLANC ICEWINE 2022,626990107729,0.2,1,9.8,29.99,10
Wine,Italy Wine,Italy Red Wine,ITALY,862003,MONTEPULCIANO D'ABRUZZO - ZACCAGNINI TRALCETTO,8028938011082,0.75,1,12.5,19.99,0
Wine,France Wine,France White Wine,FRANCE,50011,BORDEAUX - ALTO DE CANTENAC BROWN BLANC 2018,3609050956069,0.75,1,13,55,NA
Spirits,Liqueurs,Coffee And Cocoa Liqueurs,MEXICO,123323,KAHLUA,89540454085,1.14,1,16,40.99,0
Wine,France Wine,France White Wine,FRANCE,168995,MEURSAULT 1ER PERRIERES - BOYER MARTENOT 2015,626990344605,0.75,1,13.5,355.99,0
Spirits,Whisky,Bourbon Whiskey,UNITED STATES OF AMERICA,239023,ANGEL'S ENVY - BARREL SELECT,80480986353,0.75,1,55,129.99,NA
Beer,Import Beer,Europe Beer,NETHERLANDS,277216,HEINEKEN - SILVER CAN,72890006875,0.33,12,4,25.79,NA
Wine,Austria Wine,Austria White Wine,AUSTRIA,386389,TRAISENTAL RIESLING - MARKUS HUBER RIED ROTHENBART 1OTW 2022,9120013670517,0.75,1,13,54.97,0
Spirits,Tequila,Blanco/Silver Tequila,MEXICO,391250,PATRON - SILVER,721733000029,0.75,1,40,89.99,0
Wine,France Wine,France Red Wine,FRANCE,411921,PESSAC LEOGNAN - CHATEAU CARBONNIEUX ROUGE 2021,,0.75,1,13,85,NA
Spirits,Gin,Dry Gin,IRELAND,4677,GLENDALOUGH WILD BOTANICAL GIN,797776188482,0.75,1,41,49.99,NA
Spirits,Grape and Fruit Brandy,Brandy,FRANCE,8888,ST. REMY - V.S.O.P.,88352103280,0.75,1,40,27.09,NA
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,17908,CABERNET SAUVIGNON - VASSE FELIX FILIUS MARGARET RIVER 2023,9315032003068,0.75,1,14,32.99,0
Wine,France Wine,France White Wine,FRANCE,49955,SAUTERNES - CHATEAU SUDUIRAUT 2018,3609050951392,0.75,1,13,150,NA
Wine,France Wine,France Red Wine,FRANCE,255012,POMEROL - CHATEAU PETRUS 2018,3700585610768,0.75,1,13,3800,NA
Wine,South Africa Wine,South Africa Red Wine,SOUTH AFRICA,328567,CABERNET SAUVIGNON - KWV CATHEDRAL CELLAR,748294066110,0.75,1,14,17.99,0
Wine,Canada - BC,Canada - BC White Wine,CANADA,356306,VASANTI - CHARDONNAY,628942566226,0.75,1,12,19.99,0
Wine,USA Wine,USA White Wine,UNITED STATES OF AMERICA,379180,CHARDONNAY - VINT BY ROBERT MONDAVI,86003461925,0.75,1,13.5,14.49,0
Wine,Sake,Japan Sake,JAPAN,468173,HAKUTSURU - DRAFT SAKE,4902650260581,0.3,1,14,8.79,NA
Spirits,Grape and Fruit Brandy,Armagnac,FRANCE,634343,CHATEAU DE LAUBADE - 1986 BAS ARMAGNAC,659651011967,0.7,1,40,185.99,NA
Spirits,Whisky,Blended Scotch Whisky,UNITED KINGDOM,9274,CHIVAS REGAL - 12 YEAR OLD,80432402689,1.14,1,40,80.99,NA
Wine,Spain Wine,Spain Red Wine,SPAIN,27949,MONTSANT - CELLER DES CAPCANES MAS DONIS OLD VINES 2020,8427154013250,0.75,1,14.5,22.97,0
Spirits,Whisky,Canadian Whisky,CANADA,33025,CROWN ROYAL - APPLE,82000778660,0.375,1,40,17.79,NA
Wine,France Wine,France Champagne Wine,FRANCE,53419,BOLLINGER - BOND 007 LIMITED EDITION 2011,3052853083096,1.5,1,12,480.99,0
Spirits,Tequila,Gold Tequila,MEXICO,99010,OLMECA - GOLD,80432402153,0.75,1,40,36.49,0
Wine,France Wine,France Red Wine,FRANCE,142670,HAUT MEDOC - CHATEAU CAMBON LA PELOUSE 2018,3475290013189,0.75,1,13,40,NA
Wine,Spain Wine,Spain Red Wine,SPAIN,155526,PRIORAT - ALVARO PALACIOS GRATALLOPS VI DE VILA,8429073024324,0.75,1,14.5,73.99,0
Wine,Portugal Wine,Portugal Fruit and Dessert Wine,PORTUGAL,194835,WARRE'S - VINTAGE 2017,5608309006607,0.75,1,20,115.99,10
Wine,Canada - BC,Canada - BC Red Wine,CANADA,215590,MISSION RIDGE - PREMIUM DRY RED,779646155909,4,1,11,35.99,1
Wine,Argentina Wine,Argentina White Wine,ARGENTINA,276715,CHARDONNAY - UKO ESTATE,781718812566,0.75,1,13.4,12.99,0
Wine,France Wine,France White Wine,FRANCE,362189,SAUTERNES - CHATEAU GUIRAUD 2020,3609051150077,0.375,1,13.5,60,NA
Wine,France Wine,France Red Wine,FRANCE,371628,ST ESTEPHE - CHATEAU LAFON ROCHET 2020,3419466265385,0.75,1,13,100,NA
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,411312,NUTRL - VODKA SODA LIME,62067421211,0.355,12,5,26.29,NA
Wine,France Wine,France White Wine,FRANCE,425044,PESSAC LEOGNAN - CHATEAU CARBONNIEUX BLANC 2021,,0.75,1,13,85,NA
Wine,France Wine,France Red Wine,FRANCE,430213,POMEROL - VIEUX CHATEAU CERTAN 2021,,0.75,1,13,675,NA
Wine,France Wine,France Red Wine,FRANCE,434151,PESSAC LEOGNAN - L'ESPRIT DE CHEVALIER 2021,,0.75,1,13.5,65,NA
Spirits,Whisky,Bourbon Whiskey,UNITED STATES OF AMERICA,646117,(REPACK)OLD GRAND DAD - KENTUCKY BOURBON,80686407409,0.75,1,40,34.49,0
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,677065,PINOT NOIR - SMALL WONDER BLOCK 3,9341249021014,0.75,1,13,52.99,0
Wine,Chile Wine,Chile Red Wine,CHILE,43015,CHILEAN RED - CLOS APALTA COLCHAGUA 2017,7804387000201,0.75,1,15,189.99,0
Spirits,Whisky,Canadian Whisky,CANADA,58779,SHELTER POINT DISTILLERY - RIPPLE ROCK WHISKY,814464002957,0.75,1,46,79.99,NA
Wine,France Wine,France Red Wine,FRANCE,125578,COTE ROTIE - CHAPOUTIER LA MORDOREE 2016,3391180002234,0.75,1,14,195.99,0
Spirits,Rum,Dark Rum,GUATEMALA,152645,RON ZACAPA - 23 YEAR SOLERA GRAN RESERVA GUATEMALA,699013001434,0.75,1,40,85.99,NA
Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,ITALY,164448,CAFFO - VECCHIO AMARO DEL CAPO,812482007015,0.75,1,35,41.99,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,227915,NOSTALGIA - KERNER,626990366676,0.75,1,13.5,25.99,1
Wine,France Wine,France Red Wine,FRANCE,262267,PAUILLAC - CHATEAU LATOUR 2016,3412951606427,0.75,1,13.5,2000,0
Wine,France Wine,France White Wine,FRANCE,269495,CHATEAUNEUF DU PAPE - CHATEAU DE BEAUCASTEL 2019,631471001311,1.5,1,14.5,219.99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,304463,LAGAVULIN - 12YO SPECIAL RELEASE 2025,88076190610,0.75,1,56.5,234.99,NA
Wine,France Wine,France Red Wine,FRANCE,319643,POMEROL - CHATEAU LE BON PASTEUR 2022,3760137232220,0.75,1,13,150,NA
Wine,France Wine,France Red Wine,FRANCE,332935,POMEROL - CLOS L'EGLISE 2022,3760111811229,0.75,1,14.5,250,NA
Wine,Canada - BC,Canada - BC Red Wine,CANADA,351395,BLACK CELLAR - MALBEC MERLOT,48162014039,0.75,1,13,10.99,2
Spirits,Gin,Dry Gin,UNITED KINGDOM,358364,WHITLEY NEILL - DISTILLER'S CUT,696852124799,0.75,1,43,51.99,NA
Wine,France Wine,France Red Wine,FRANCE,371344,ST ESTEPHE - CHATEAU LAFON ROCHET 2014,626990305538,0.75,1,13,70,0
Wine,France Wine,France Red Wine,FRANCE,371532,PAUILLAC - CHATEAU LAFITE ROTHSCHILD 2020,,0.75,1,13,1600,NA
Wine,France Wine,France Red Wine,FRANCE,371562,PESSAC LEOGNAN - LA CHAPELLE DE LA MISSION HAUT BRION ROUGE,696852135221,0.75,1,13,150,NA
Wine,New Zealand Wine,New Zealand White Wine,NEW ZEALAND,389528,SAUVIGNON BLANC - DOG POINT MARLBOROUGH 2023 ORGANIC,9421018110016,0.75,1,13.5,39.99,0
Wine,France Wine,France Red Wine,FRANCE,390826,PESSAC LEOGNAN - CHATEAU DE FIEUZAL ROUGE 2019,3609051035107,0.75,1,13.5,110,NA
Wine,France Wine,France Red Wine,FRANCE,390933,HAUT MEDOC - CHATEAU BELLEVUE 2019,3770001216102,0.75,1,14,50,NA
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,90980,ARROWSMITH BREWING - JAGGED FACE IPA TALL CAN,626990370598,0.473,4,7.2,15.49,NA
Wine,New Zealand Wine,New Zealand Red Wine,NEW ZEALAND,111310,MERLOT - OYSTER BAY HAWKES BAY,9415549814635,0.75,1,13,22.99,0
Wine,Canada - BC,Canada - BC White Wine,CANADA,128769,SUMMERHILL - SERWA PINOT BLANC,779000113361,0.75,1,13.3,32.99,1
Wine,Italy Wine,Prosecco Wine,ITALY,202245,FREIXENET - PROSECCO,8410036806422,0.75,1,11,23.99,2
Spirits,Whisky,Canadian Whisky,CANADA,251371,CANADIAN CLUB - PREMIUM,80686816713,0.2,1,40,7.19,NA
Wine,France Wine,France Sparkling Wine,FRANCE,264212,CHARLES BERNARD - BRUT,3058088136163,0.75,1,11,12.99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,297468,ARDNAHOE - INFINITE LOCH,5060354287484,0.7,1,50,155.99,NA
Wine,France Wine,France White Wine,FRANCE,362828,PESSAC LEOGNAN - CHATEAU DE FIEUZAL BLANC 2020,,0.75,1,13,110,NA
Wine,Italy Wine,Italy White Wine,ITALY,378982,GAVI DI GAVI - PICOLLO ROVERETO,8051770340034,0.75,1,13,23.99,0
Wine,France Wine,France Red Wine,FRANCE,441009,PESSAC LEOGNAN - LA CHAPELLE DE LA MISSION HAUT BRION ROUGE,3609051270836,0.75,1,13,180,NA
Wine,Canada - BC,Canada - BC Red Wine,CANADA,533190,RED ROOSTER PINOT NOIR 2022,681246098138,0.75,1,12.5,22.99,0
Wine,France Wine,France Red Wine,FRANCE,547612,CHAMBOLLE MUSIGNY- COMTE GEORGES DE VOGUE 2020,3760012992645,0.75,1,12.5,375.99,0
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,730328,VANCOUVER ISLAND - HERMANN'S DARK CAN,620097005667,0.355,8,5.5,16.29,NA
Wine,France Wine,France Red Wine,FRANCE,881979,CHAMBOLLE MUSIGNY 1ER AMOUREUSES - COMTE GEORGES DE VOGUE 18,3760012992058,0.75,1,14,800,0
Wine,France Wine,France Red Wine,FRANCE,50027,POMEROL - CHATEAU MAILLET 2018,3609050956663,0.75,1,13,80,NA
Wine,France Wine,France Red Wine,FRANCE,76196,ST JULIEN - CHATEAU BEYCHEVELLE 2019,696852113601,0.75,1,13,220,NA
Wine,France Wine,France Red Wine,FRANCE,98106,PESSAC LEOGNAN - CHATEAU CARBONNIEUX ROUGE 2018,,0.75,1,13,90,NA
Spirits,Rum,Dark Rum,PUERTO RICO,112433,BACARDI - BLACK,620213055408,0.75,1,40,24.99,NA
Wine,France Wine,France Red Wine,FRANCE,115160,GEVREY CHAMBERTIN - DOMAINE JACQUES PRIEUR 1 ER CRU,3760155255638,0.75,1,14,364.99,0
Wine,Canada - BC,Canada - BC Rose Wine,CANADA,118094,FERN WALK -ROSE,776545501134,0.75,1,13,19.99,0
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,118726,PACIFIC WESTERN - CARIBOO GENUINE 24 PACK CAN,774558000484,0.355,24,5.5,34.79,NA
Wine,France Wine,France Red Wine,FRANCE,143854,PESSAC LEOGNAN - CHATEAU LA MISSION HAUT BRION ROUGE 2018,,0.75,1,13,800,NA
Wine,Italy Wine,Italy Red Wine,ITALY,231250,TOSCANA - ORNELLAIA MASSETO 2022,818201022468,3,1,14,5951,0
Wine,Italy Wine,Italy White Wine,ITALY,296746,TOSCANA BIANCO - POGGIO ALLE GAZZE DELL' ORNELLAIA 2022,818201021980,0.75,1,13.5,74.99,0
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,310766,VERVE - APERITIVO SPRITZ TALL CAN,185902004360,0.473,1,6.5,2.99,NA
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,342428,CABERNET SAUVIGNON - BONTERRA ORGANIC 2020,82896780402,0.75,1,13.5,25.49,0
Wine,France Wine,France White Wine,FRANCE,373121,CHASSAGNE MONTRACHET CHARDONNAY - PHILIPPE COLIN 2022,3760196304685,0.75,1,13,135.99,0
Wine,France Wine,France White Wine,FRANCE,389390,SAUTERNES - CHATEAU DOISY VERDINES 2019,3277038411086,0.75,1,13,90,NA
Wine,France Wine,France Red Wine,FRANCE,406725,CLOS VOUGEOT - LIGER BELAIR GRAND CRU,795898012401,0.75,1,13,405.99,0
Wine,France Wine,France Red Wine,FRANCE,430210,ST JULIEN - LA CROIX DUCRU BEAUCAILLOU 2021,,0.75,1,13,120,NA
Wine,France Wine,France White Wine,FRANCE,475333,CHASSAGNE MONTRACHET CHARDONNAY - AU PIED DU MONT CHAUVE EN,3267680066574,0.75,1,13.5,145.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,531809,BRUNELLO DI MONTALCINO - SILVIO NARDI MANACHIARA 2018,847060014093,0.75,1,15,235.99,0
Wine,Italy Wine,Italy Sparkling Wine,ITALY,580993,BOTTEGA - MOSCATO PETALO IL VINO DELL'AMORE,8005829220648,0.75,1,6.5,17.99,5
Wine,Italy Wine,Italy Red Wine,ITALY,841452,BAROLO - SANDRONE LE VIGNE,8022534208754,0.75,1,14.5,185.99,0
Spirits,Whisky,Canadian Whisky,CANADA,8854,GIBSONS - FINEST RARE 12 YEAR OLD,83664870400,1.14,1,40,46.99,NA
Wine,Other Country Wine,Other Country Fruit and Dessert Wine,JAPAN,46763,GEKKEIKAN - JAPANESE PLUM WINE,4901030570111,0.75,1,13,20.99,9
Wine,Australia Wine,Australia White Wine,AUSTRALIA,127203,CHARDONNAY - PENFOLDS MAX'S,9310297010523,0.75,1,12.5,29.99,0
Wine,France Wine,France Red Wine,FRANCE,255214,MUSIGNY VIELLES VIGNES - COMTE GEORGES DE VOGUE 2021,3760012993079,0.75,1,13,1750,0
Wine,France Wine,France Red Wine,FRANCE,272933,PAUILLAC - CHATEAU LAFITE ROTHSCHILD 2022,3609051352099,0.75,1,13,1800,NA
Spirits,Gin,Flavoured Gin,UNITED KINGDOM,292204,BOMBAY SAPPHIRE - SUNSET,80480989484,0.75,1,43,30.99,NA
Wine,France Wine,France Red Wine,FRANCE,374447,CHATEAU MOUTON ROTHSCHILD PAUILLAC 2014,3388118591014,1.5,1,13,1800,NA
Wine,France Wine,France Fruit and Dessert Wine,FRANCE,381222,COTEAUX DU LAYON - BAUMARD CARTE D'OR 2023,3760046401427,0.375,1,12,29.99,9
Wine,France Wine,France Red Wine,FRANCE,430193,ST EMILION - CHATEAU TROPLONG MONDOT 2021,,0.75,1,13,250,NA
Wine,France Wine,France Red Wine,FRANCE,434162,HAUT MEDOC - CHATEAU SOCIANDO MALLET 2021,3428430000921,0.75,1,13,80,NA
Wine,Spain Wine,Spain Red Wine,SPAIN,459438,JUMILLA MONASTRELL - LAS HERMANAS ORGANIC,8436005760199,0.75,1,14,13.99,0
Wine,Spain Wine,Spain Red Wine,SPAIN,496451,UTIEL REQUENA - FAUSTINO RIVERO ULECIA RESERVA,8412176101740,0.75,1,13,18.99,0
Wine,France Wine,France Red Wine,FRANCE,531619,ERMITAGE - CHAPOUTIER L'ERMITE 2018,3391180009370,0.75,1,14.5,540,0
Spirits,Grape and Fruit Brandy,Cognac,FRANCE,583468,REMY MARTIN - X.O. FINE CHAMPAGNE EXCELLENCE,87236002336,0.75,1,40,326.99,NA
Spirits,Whisky,Other Country Whisky,JAPAN,772950,NIKKA - FROM THE BARREL EXTRA MARRIAGE,4904230075325,0.5,1,51.4,79.99,NA
Beer,Import Beer,Europe Beer,IRELAND,793810,KILKENNY IRISH CREAM ALE DRAUGHT TALL CAN,5000213019085,0.5,4,4.3,12.79,NA
Beer,Import Beer,Europe Beer,GERMANY,56452,SCHNEIDER HELLE WEISSE 500ML TALL CAN,4003669016807,0.5,1,5.2,3.89,NA
Wine,Canada - BC,Canada - BC Red Wine,CANADA,90203,PHANTOM CREEK ESTATES - ESTATE CABERNET FRANC,696852103565,0.75,1,15.5,41.99,0
Spirits,Whisky,Canadian Whisky,CANADA,124134,FORTY CREEK - DOUBLE BARREL,69321004517,0.75,1,40,37.99,NA
Spirits,Whisky,Canadian Whisky,CANADA,162782,J.P. WISER'S - OLD FASHIONED CANADIAN WHISKY COCKTAIL,48415540605,0.75,1,35,27.99,NA
Wine,France Wine,France Red Wine,FRANCE,177989,POMEROL - CHATEAU L'EVANGILE 2017,,0.75,1,14.5,550,NA
Wine,France Wine,France Red Wine,FRANCE,207501,GIGONDAS - SANTA DUC LES HAUTE GARRIGUES,3760099850036,0.75,1,15.5,125.99,0
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,234760,PARALLEL 49 - TOQUES OF HAZZARD DOUBLE WHITE IPA TALL CAN,823994001255,0.473,1,9.2,3.69,NA
Wine,France Wine,France Red Wine,FRANCE,272232,COTES DU RHONE - LES GRANDES SERRES HOMMAGE DU RHONE,818347010343,0.75,1,14.5,17.99,0
Wine,France Wine,France Red Wine,FRANCE,272763,ST ESTEPHE - CHATEAU COS D'ESTOURNEL 2022,3609051357568,0.75,1,13,550,NA
Wine,New Zealand Wine,New Zealand Rose Wine,NEW ZEALAND,290224,ROSE - SELAKS ORIGINS,9421033032508,0.75,1,13,18.99,0
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,302500,DILLONS VODKA - COCKTAIL VARIETY PACK CAN,874618000048,0.355,12,5,28.99,NA
Wine,France Wine,France Red Wine,FRANCE,357812,POMEROL - CHATEAU LE BON PASTEUR 2020,,0.75,1,13,170,NA
Wine,France Wine,France White Wine,FRANCE,357863,VIRE CLESSE - HERITIERS DU COMTES LAFON 2018,97985150257,0.75,1,13,63.99,0
Wine,Canada - BC,Canada - BC Rose Wine,CANADA,365622,SAINTLY - THE GOOD ROSE LIMITED RELEASE 2024,63657046302,0.75,1,12.5,16.99,1
Wine,Italy Wine,Italy Red Wine,ITALY,411822,PUGLIA SANGIOVESE - AMA BENE,48162019980,4,1,13,39.99,1
Spirits,Other Spirits,Moonshine Spirits,UNITED STATES OF AMERICA,429046,(REPACK)OLE SMOKY - WHITE CHOCOLATE STRAWBERRY,810088370168,0.05,1,17.5,5.29,NA
Wine,France Wine,France White Wine,FRANCE,435906,BORDEAUX - COS D' ESTOURNEL BLANC 2021,3609051270546,0.75,1,13,290,NA
Spirits,Tequila,Gold Tequila,MEXICO,452615,HERRADURA - REPOSADO,744607111324,0.75,1,40,80.99,NA
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,493984,SMIRNOFF ICE - ORIGINAL 12 PACK,82000799689,0.355,12,5,28.49,NA
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,510875,SHIRAZ - PENFOLDS ST. HENRI 2020,12354071773,0.75,1,14.5,164.99,0
Refreshment Beverages,Coolers,Spirit Coolers,KOREA - SOUTH,699397,CHUM CHURUM - PEACH,8802340112168,0.36,1,12,8.79,NA
Wine,France Wine,France Red Wine,FRANCE,817395,SAVIGNY LES BEAUNE LE VILLAGE MONOPOLE - ARTHUR BAROLET AND,3760004142096,0.75,1,13.5,74.99,0
Wine,Canada - BC,Canada - BC White Wine,CANADA,12076,LIQUIDITY - CHARDONNAY ESTATE 2022,626990456018,0.75,1,13.8,30.99,0
Wine,Argentina Wine,Argentina White Wine,URUGUAY,18265,RESERVA ALBARINO - BODEGA GARZON,7730951080938,0.75,1,12.5,24.99,0
